Year,Municipality,Population,Mortality_per_1000,Infant_mortality_per_1000,Births_per_1000,Unemployed_total,Average_income,Pharmacies_total,Crime_type,Crimes,Marriages_per_1000,Divorces_per_1000
2024.0,Amares,19782.0,10.1,0.0,6.5,515.0,1152.4,4.0,Contra A Vida Em Sociedade,57.0,3.5,1.4
2024.0,Amares,19782.0,10.1,0.0,6.5,515.0,1152.4,4.0,Contra O Estado,,3.5,1.4
2024.0,Amares,19782.0,10.1,0.0,6.5,515.0,1152.4,4.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.5,1.4
2024.0,Amares,19782.0,10.1,0.0,6.5,515.0,1152.4,4.0,Contra Animais Companhia,,3.5,1.4
2024.0,Amares,19782.0,10.1,0.0,6.5,515.0,1152.4,4.0,Legislacao Avulsa E Outros,21.0,3.5,1.4
2024.0,Amares,19782.0,10.1,0.0,6.5,515.0,1152.4,4.0,Total,355.0,3.5,1.4
2024.0,Anadia,28512.0,13.8,0.0,6.2,501.0,1203.3,13.0,Contra As Pessoas,216.0,2.9,1.8
2024.0,Anadia,28512.0,13.8,0.0,6.2,501.0,1203.3,13.0,Contra O Patrimonio,304.0,2.9,1.8
2024.0,Anadia,28512.0,13.8,0.0,6.2,501.0,1203.3,13.0,Contra A Vida Em Sociedade,92.0,2.9,1.8
2024.0,Anadia,28512.0,13.8,0.0,6.2,501.0,1203.3,13.0,Contra O Estado,16.0,2.9,1.8
2024.0,Anadia,28512.0,13.8,0.0,6.2,501.0,1203.3,13.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.9,1.8
2024.0,Anadia,28512.0,13.8,0.0,6.2,501.0,1203.3,13.0,Contra Animais Companhia,3.0,2.9,1.8
2024.0,Anadia,28512.0,13.8,0.0,6.2,501.0,1203.3,13.0,Legislacao Avulsa E Outros,17.0,2.9,1.8
2024.0,Anadia,28512.0,13.8,0.0,6.2,501.0,1203.3,13.0,Total,648.0,2.9,1.8
2024.0,Angra Do Heroismo,33701.0,10.9,0.0,6.5,,1266.8,10.0,Contra As Pessoas,466.0,5.2,2.2
2024.0,Angra Do Heroismo,33701.0,10.9,0.0,6.5,,1266.8,10.0,Contra O Patrimonio,465.0,5.2,2.2
2024.0,Angra Do Heroismo,33701.0,10.9,0.0,6.5,,1266.8,10.0,Contra A Vida Em Sociedade,115.0,5.2,2.2
2024.0,Angra Do Heroismo,33701.0,10.9,0.0,6.5,,1266.8,10.0,Contra O Estado,21.0,5.2,2.2
2024.0,Angra Do Heroismo,33701.0,10.9,0.0,6.5,,1266.8,10.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.2,2.2
2024.0,Angra Do Heroismo,33701.0,10.9,0.0,6.5,,1266.8,10.0,Contra Animais Companhia,7.0,5.2,2.2
2024.0,Angra Do Heroismo,33701.0,10.9,0.0,6.5,,1266.8,10.0,Legislacao Avulsa E Outros,104.0,5.2,2.2
2024.0,Angra Do Heroismo,33701.0,10.9,0.0,6.5,,1266.8,10.0,Total,1180.0,5.2,2.2
2024.0,Ansiao,11930.0,14.5,0.0,5.0,234.0,1182.5,5.0,Contra As Pessoas,57.0,2.3,1.5
2024.0,Ansiao,11930.0,14.5,0.0,5.0,234.0,1182.5,5.0,Contra O Patrimonio,109.0,2.3,1.5
2024.0,Ansiao,11930.0,14.5,0.0,5.0,234.0,1182.5,5.0,Contra A Vida Em Sociedade,51.0,2.3,1.5
2024.0,Ansiao,11930.0,14.5,0.0,5.0,234.0,1182.5,5.0,Contra O Estado,,2.3,1.5
2024.0,Ansiao,11930.0,14.5,0.0,5.0,234.0,1182.5,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.3,1.5
2024.0,Ansiao,11930.0,14.5,0.0,5.0,234.0,1182.5,5.0,Contra Animais Companhia,,2.3,1.5
2024.0,Ansiao,11930.0,14.5,0.0,5.0,234.0,1182.5,5.0,Legislacao Avulsa E Outros,7.0,2.3,1.5
2024.0,Ansiao,11930.0,14.5,0.0,5.0,234.0,1182.5,5.0,Total,230.0,2.3,1.5
2024.0,Arcos De Valdevez,20819.0,19.3,0.0,5.1,461.0,1140.4,6.0,Contra As Pessoas,163.0,2.5,1.1
2024.0,Arcos De Valdevez,20819.0,19.3,0.0,5.1,461.0,1140.4,6.0,Contra O Patrimonio,193.0,2.5,1.1
2024.0,Arcos De Valdevez,20819.0,19.3,0.0,5.1,461.0,1140.4,6.0,Contra A Vida Em Sociedade,214.0,2.5,1.1
2024.0,Arcos De Valdevez,20819.0,19.3,0.0,5.1,461.0,1140.4,6.0,Contra O Estado,14.0,2.5,1.1
2024.0,Arcos De Valdevez,20819.0,19.3,0.0,5.1,461.0,1140.4,6.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.5,1.1
2024.0,Arcos De Valdevez,20819.0,19.3,0.0,5.1,461.0,1140.4,6.0,Contra Animais Companhia,10.0,2.5,1.1
2024.0,Arcos De Valdevez,20819.0,19.3,0.0,5.1,461.0,1140.4,6.0,Legislacao Avulsa E Outros,48.0,2.5,1.1
2024.0,Arcos De Valdevez,20819.0,19.3,0.0,5.1,461.0,1140.4,6.0,Total,643.0,2.5,1.1
2024.0,Arganil,11447.0,16.0,16.9,5.2,328.0,1070.2,4.0,Contra As Pessoas,99.0,3.0,1.5
2024.0,Arganil,11447.0,16.0,16.9,5.2,328.0,1070.2,4.0,Contra O Patrimonio,112.0,3.0,1.5
2024.0,Arganil,11447.0,16.0,16.9,5.2,328.0,1070.2,4.0,Contra A Vida Em Sociedade,17.0,3.0,1.5
2024.0,Arganil,11447.0,16.0,16.9,5.2,328.0,1070.2,4.0,Contra O Estado,,3.0,1.5
2024.0,Arganil,11447.0,16.0,16.9,5.2,328.0,1070.2,4.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.0,1.5
2024.0,Arganil,11447.0,16.0,16.9,5.2,328.0,1070.2,4.0,Contra Animais Companhia,,3.0,1.5
2024.0,Arganil,11447.0,16.0,16.9,5.2,328.0,1070.2,4.0,Legislacao Avulsa E Outros,12.0,3.0,1.5
2024.0,Arganil,11447.0,16.0,16.9,5.2,328.0,1070.2,4.0,Total,244.0,3.0,1.5
2024.0,Armamar,5635.0,15.2,47.6,3.7,204.0,1070.8,2.0,Contra As Pessoas,41.0,3.9,1.2
2024.0,Armamar,5635.0,15.2,47.6,3.7,204.0,1070.8,2.0,Contra O Patrimonio,41.0,3.9,1.2
2024.0,Armamar,5635.0,15.2,47.6,3.7,204.0,1070.8,2.0,Contra A Vida Em Sociedade,18.0,3.9,1.2
2024.0,Armamar,5635.0,15.2,47.6,3.7,204.0,1070.8,2.0,Contra O Estado,,3.9,1.2
2024.0,Armamar,5635.0,15.2,47.6,3.7,204.0,1070.8,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.9,1.2
2024.0,Armamar,5635.0,15.2,47.6,3.7,204.0,1070.8,2.0,Contra Animais Companhia,,3.9,1.2
2024.0,Armamar,5635.0,15.2,47.6,3.7,204.0,1070.8,2.0,Legislacao Avulsa E Outros,10.0,3.9,1.2
2024.0,Armamar,5635.0,15.2,47.6,3.7,204.0,1070.8,2.0,Total,117.0,3.9,1.2
2024.0,Arouca,20826.0,10.3,0.0,6.2,424.0,1174.6,7.0,Contra As Pessoas,125.0,3.0,1.9
2024.0,Arouca,20826.0,10.3,0.0,6.2,424.0,1174.6,7.0,Contra O Patrimonio,110.0,3.0,1.9
2024.0,Arouca,20826.0,10.3,0.0,6.2,424.0,1174.6,7.0,Contra A Vida Em Sociedade,54.0,3.0,1.9
2024.0,Arouca,20826.0,10.3,0.0,6.2,424.0,1174.6,7.0,Contra O Estado,6.0,3.0,1.9
2024.0,Arouca,20826.0,10.3,0.0,6.2,424.0,1174.6,7.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.0,1.9
2024.0,Arouca,20826.0,10.3,0.0,6.2,424.0,1174.6,7.0,Contra Animais Companhia,3.0,3.0,1.9
2024.0,Arouca,20826.0,10.3,0.0,6.2,424.0,1174.6,7.0,Legislacao Avulsa E Outros,6.0,3.0,1.9
2024.0,Arouca,20826.0,10.3,0.0,6.2,424.0,1174.6,7.0,Total,304.0,3.0,1.9
2024.0,Arraiolos,6870.0,13.6,20.8,7.0,110.0,1200.1,6.0,Contra As Pessoas,36.0,3.4,1.5
2024.0,Arraiolos,6870.0,13.6,20.8,7.0,110.0,1200.1,6.0,Contra O Patrimonio,74.0,3.4,1.5
2024.0,Arraiolos,6870.0,13.6,20.8,7.0,110.0,1200.1,6.0,Contra A Vida Em Sociedade,34.0,3.4,1.5
2024.0,Arraiolos,6870.0,13.6,20.8,7.0,110.0,1200.1,6.0,Contra O Estado,,3.4,1.5
2024.0,Arraiolos,6870.0,13.6,20.8,7.0,110.0,1200.1,6.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.4,1.5
2024.0,Arraiolos,6870.0,13.6,20.8,7.0,110.0,1200.1,6.0,Contra Animais Companhia,,3.4,1.5
2024.0,Arraiolos,6870.0,13.6,20.8,7.0,110.0,1200.1,6.0,Legislacao Avulsa E Outros,8.0,3.4,1.5
2024.0,Arraiolos,6870.0,13.6,20.8,7.0,110.0,1200.1,6.0,Total,158.0,3.4,1.5
2024.0,Arronches,2767.0,21.7,0.0,6.5,55.0,1101.5,3.0,Contra As Pessoas,27.0,4.0,2.2
2024.0,Arronches,2767.0,21.7,0.0,6.5,55.0,1101.5,3.0,Contra O Patrimonio,25.0,4.0,2.2
2024.0,Arronches,2767.0,21.7,0.0,6.5,55.0,1101.5,3.0,Contra A Vida Em Sociedade,10.0,4.0,2.2
2024.0,Arronches,2767.0,21.7,0.0,6.5,55.0,1101.5,3.0,Contra O Estado,,4.0,2.2
2024.0,Arronches,2767.0,21.7,0.0,6.5,55.0,1101.5,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.0,2.2
2024.0,Arronches,2767.0,21.7,0.0,6.5,55.0,1101.5,3.0,Contra Animais Companhia,,4.0,2.2
2024.0,Arronches,2767.0,21.7,0.0,6.5,55.0,1101.5,3.0,Legislacao Avulsa E Outros,0.0,4.0,2.2
2024.0,Arronches,2767.0,21.7,0.0,6.5,55.0,1101.5,3.0,Total,65.0,4.0,2.2
2024.0,Arruda Dos Vinhos,15752.0,8.7,0.0,8.0,242.0,1283.1,2.0,Contra As Pessoas,104.0,4.9,1.7
2024.0,Arruda Dos Vinhos,15752.0,8.7,0.0,8.0,242.0,1283.1,2.0,Contra O Patrimonio,218.0,4.9,1.7
2024.0,Arruda Dos Vinhos,15752.0,8.7,0.0,8.0,242.0,1283.1,2.0,Contra A Vida Em Sociedade,43.0,4.9,1.7
2024.0,Arruda Dos Vinhos,15752.0,8.7,0.0,8.0,242.0,1283.1,2.0,Contra O Estado,9.0,4.9,1.7
2024.0,Arruda Dos Vinhos,15752.0,8.7,0.0,8.0,242.0,1283.1,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.9,1.7
2024.0,Arruda Dos Vinhos,15752.0,8.7,0.0,8.0,242.0,1283.1,2.0,Contra Animais Companhia,4.0,4.9,1.7
2024.0,Arruda Dos Vinhos,15752.0,8.7,0.0,8.0,242.0,1283.1,2.0,Legislacao Avulsa E Outros,24.0,4.9,1.7
2024.0,Arruda Dos Vinhos,15752.0,8.7,0.0,8.0,242.0,1283.1,2.0,Total,402.0,4.9,1.7
2024.0,Aveiro,88154.0,8.8,0.0,7.4,2287.0,1517.8,21.0,Contra As Pessoas,608.0,3.8,2.1
2024.0,Aveiro,88154.0,8.8,0.0,7.4,2287.0,1517.8,21.0,Contra O Patrimonio,1521.0,3.8,2.1
2024.0,Aveiro,88154.0,8.8,0.0,7.4,2287.0,1517.8,21.0,Contra A Vida Em Sociedade,412.0,3.8,2.1
2024.0,Aveiro,88154.0,8.8,0.0,7.4,2287.0,1517.8,21.0,Contra O Estado,44.0,3.8,2.1
2024.0,Aveiro,88154.0,8.8,0.0,7.4,2287.0,1517.8,21.0,"Contra A Identidade Cultural, Integridade Pessoal",5.0,3.8,2.1
2024.0,Aveiro,88154.0,8.8,0.0,7.4,2287.0,1517.8,21.0,Contra Animais Companhia,8.0,3.8,2.1
2024.0,Aveiro,88154.0,8.8,0.0,7.4,2287.0,1517.8,21.0,Legislacao Avulsa E Outros,188.0,3.8,2.1
2024.0,Aveiro,88154.0,8.8,0.0,7.4,2287.0,1517.8,21.0,Total,2786.0,3.8,2.1
2024.0,Avis,3759.0,21.7,0.0,5.6,132.0,1193.6,5.0,Contra As Pessoas,85.0,2.9,0.0
2024.0,Avis,3759.0,21.7,0.0,5.6,132.0,1193.6,5.0,Contra O Patrimonio,136.0,2.9,0.0
2024.0,Avis,3759.0,21.7,0.0,5.6,132.0,1193.6,5.0,Contra A Vida Em Sociedade,34.0,2.9,0.0
2024.0,Avis,3759.0,21.7,0.0,5.6,132.0,1193.6,5.0,Contra O Estado,,2.9,0.0
2024.0,Avis,3759.0,21.7,0.0,5.6,132.0,1193.6,5.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.9,0.0
2024.0,Avis,3759.0,21.7,0.0,5.6,132.0,1193.6,5.0,Contra Animais Companhia,,2.9,0.0
2024.0,Avis,3759.0,21.7,0.0,5.6,132.0,1193.6,5.0,Legislacao Avulsa E Outros,13.0,2.9,0.0
2024.0,Avis,3759.0,21.7,0.0,5.6,132.0,1193.6,5.0,Total,280.0,2.9,0.0
2024.0,Azambuja,23448.0,11.0,0.0,7.7,592.0,1226.3,6.0,Contra As Pessoas,225.0,3.2,1.1
2024.0,Azambuja,23448.0,11.0,0.0,7.7,592.0,1226.3,6.0,Contra O Patrimonio,382.0,3.2,1.1
2024.0,Azambuja,23448.0,11.0,0.0,7.7,592.0,1226.3,6.0,Contra A Vida Em Sociedade,154.0,3.2,1.1
2024.0,Azambuja,23448.0,11.0,0.0,7.7,592.0,1226.3,6.0,Contra O Estado,,3.2,1.1
2024.0,Azambuja,23448.0,11.0,0.0,7.7,592.0,1226.3,6.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.2,1.1
2024.0,Azambuja,23448.0,11.0,0.0,7.7,592.0,1226.3,6.0,Contra Animais Companhia,,3.2,1.1
2024.0,Azambuja,23448.0,11.0,0.0,7.7,592.0,1226.3,6.0,Legislacao Avulsa E Outros,192.0,3.2,1.1
2024.0,Azambuja,23448.0,11.0,0.0,7.7,592.0,1226.3,6.0,Total,983.0,3.2,1.1
2024.0,Baiao,17088.0,11.6,0.0,5.5,867.0,1039.5,6.0,Contra As Pessoas,135.0,2.3,1.5
2024.0,Baiao,17088.0,11.6,0.0,5.5,867.0,1039.5,6.0,Contra O Patrimonio,107.0,2.3,1.5
2024.0,Baiao,17088.0,11.6,0.0,5.5,867.0,1039.5,6.0,Contra A Vida Em Sociedade,140.0,2.3,1.5
2024.0,Baiao,17088.0,11.6,0.0,5.5,867.0,1039.5,6.0,Contra O Estado,,2.3,1.5
2024.0,Baiao,17088.0,11.6,0.0,5.5,867.0,1039.5,6.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.3,1.5
2024.0,Baiao,17088.0,11.6,0.0,5.5,867.0,1039.5,6.0,Contra Animais Companhia,,2.3,1.5
2024.0,Baiao,17088.0,11.6,0.0,5.5,867.0,1039.5,6.0,Legislacao Avulsa E Outros,22.0,2.3,1.5
2024.0,Baiao,17088.0,11.6,0.0,5.5,867.0,1039.5,6.0,Total,421.0,2.3,1.5
2024.0,Barcelos,116959.0,8.5,3.5,7.4,2504.0,1165.1,27.0,Contra As Pessoas,649.0,3.2,1.8
2024.0,Barcelos,116959.0,8.5,3.5,7.4,2504.0,1165.1,27.0,Contra O Patrimonio,869.0,3.2,1.8
2024.0,Barcelos,116959.0,8.5,3.5,7.4,2504.0,1165.1,27.0,Contra A Vida Em Sociedade,272.0,3.2,1.8
2024.0,Barcelos,116959.0,8.5,3.5,7.4,2504.0,1165.1,27.0,Contra O Estado,18.0,3.2,1.8
2024.0,Barcelos,116959.0,8.5,3.5,7.4,2504.0,1165.1,27.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.2,1.8
2024.0,Barcelos,116959.0,8.5,3.5,7.4,2504.0,1165.1,27.0,Contra Animais Companhia,15.0,3.2,1.8
2024.0,Barcelos,116959.0,8.5,3.5,7.4,2504.0,1165.1,27.0,Legislacao Avulsa E Outros,81.0,3.2,1.8
2024.0,Barcelos,116959.0,8.5,3.5,7.4,2504.0,1165.1,27.0,Total,1906.0,3.2,1.8
2024.0,Barrancos,1415.0,22.5,0.0,6.3,67.0,1036.5,1.0,Contra As Pessoas,32.0,5.6,2.1
2024.0,Barrancos,1415.0,22.5,0.0,6.3,67.0,1036.5,1.0,Contra O Patrimonio,27.0,5.6,2.1
2024.0,Barrancos,1415.0,22.5,0.0,6.3,67.0,1036.5,1.0,Contra A Vida Em Sociedade,6.0,5.6,2.1
2024.0,Barrancos,1415.0,22.5,0.0,6.3,67.0,1036.5,1.0,Contra O Estado,,5.6,2.1
2024.0,Barrancos,1415.0,22.5,0.0,6.3,67.0,1036.5,1.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.6,2.1
2024.0,Barrancos,1415.0,22.5,0.0,6.3,67.0,1036.5,1.0,Contra Animais Companhia,,5.6,2.1
2024.0,Barrancos,1415.0,22.5,0.0,6.3,67.0,1036.5,1.0,Legislacao Avulsa E Outros,,5.6,2.1
2024.0,Barrancos,1415.0,22.5,0.0,6.3,67.0,1036.5,1.0,Total,71.0,5.6,2.1
2024.0,Barreiro,81131.0,12.6,3.6,10.4,3104.0,1337.8,23.0,Contra As Pessoas,934.0,5.0,2.0
2024.0,Barreiro,81131.0,12.6,3.6,10.4,3104.0,1337.8,23.0,Contra O Patrimonio,1655.0,5.0,2.0
2024.0,Barreiro,81131.0,12.6,3.6,10.4,3104.0,1337.8,23.0,Contra A Vida Em Sociedade,293.0,5.0,2.0
2024.0,Barreiro,81131.0,12.6,3.6,10.4,3104.0,1337.8,23.0,Contra O Estado,80.0,5.0,2.0
2024.0,Barreiro,81131.0,12.6,3.6,10.4,3104.0,1337.8,23.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.0,2.0
2024.0,Barreiro,81131.0,12.6,3.6,10.4,3104.0,1337.8,23.0,Contra Animais Companhia,20.0,5.0,2.0
2024.0,Barreiro,81131.0,12.6,3.6,10.4,3104.0,1337.8,23.0,Legislacao Avulsa E Outros,303.0,5.0,2.0
2024.0,Barreiro,81131.0,12.6,3.6,10.4,3104.0,1337.8,23.0,Total,3286.0,5.0,2.0
2024.0,Batalha,16894.0,10.9,0.0,7.0,274.0,1294.8,4.0,Contra As Pessoas,129.0,3.3,1.8
2024.0,Batalha,16894.0,10.9,0.0,7.0,274.0,1294.8,4.0,Contra O Patrimonio,204.0,3.3,1.8
2024.0,Batalha,16894.0,10.9,0.0,7.0,274.0,1294.8,4.0,Contra A Vida Em Sociedade,73.0,3.3,1.8
2024.0,Batalha,16894.0,10.9,0.0,7.0,274.0,1294.8,4.0,Contra O Estado,19.0,3.3,1.8
2024.0,Batalha,16894.0,10.9,0.0,7.0,274.0,1294.8,4.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.3,1.8
2024.0,Batalha,16894.0,10.9,0.0,7.0,274.0,1294.8,4.0,Contra Animais Companhia,3.0,3.3,1.8
2024.0,Batalha,16894.0,10.9,0.0,7.0,274.0,1294.8,4.0,Legislacao Avulsa E Outros,29.0,3.3,1.8
2024.0,Batalha,16894.0,10.9,0.0,7.0,274.0,1294.8,4.0,Total,457.0,3.3,1.8
2024.0,Beja,33954.0,13.4,0.0,8.9,1237.0,1298.9,13.0,Contra As Pessoas,441.0,3.2,1.8
2024.0,Beja,33954.0,13.4,0.0,8.9,1237.0,1298.9,13.0,Contra O Patrimonio,773.0,3.2,1.8
2024.0,Beja,33954.0,13.4,0.0,8.9,1237.0,1298.9,13.0,Contra A Vida Em Sociedade,207.0,3.2,1.8
2024.0,Beja,33954.0,13.4,0.0,8.9,1237.0,1298.9,13.0,Contra O Estado,30.0,3.2,1.8
2024.0,Beja,33954.0,13.4,0.0,8.9,1237.0,1298.9,13.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.2,1.8
2024.0,Beja,33954.0,13.4,0.0,8.9,1237.0,1298.9,13.0,Contra Animais Companhia,8.0,3.2,1.8
2024.0,Beja,33954.0,13.4,0.0,8.9,1237.0,1298.9,13.0,Legislacao Avulsa E Outros,82.0,3.2,1.8
2024.0,Beja,33954.0,13.4,0.0,8.9,1237.0,1298.9,13.0,Total,1542.0,3.2,1.8
2024.0,Belmonte,6265.0,15.2,0.0,5.8,203.0,1041.9,2.0,Contra As Pessoas,104.0,1.4,0.6
2024.0,Belmonte,6265.0,15.2,0.0,5.8,203.0,1041.9,2.0,Contra O Patrimonio,117.0,1.4,0.6
2024.0,Belmonte,6265.0,15.2,0.0,5.8,203.0,1041.9,2.0,Contra A Vida Em Sociedade,16.0,1.4,0.6
2024.0,Belmonte,6265.0,15.2,0.0,5.8,203.0,1041.9,2.0,Contra O Estado,10.0,1.4,0.6
2024.0,Belmonte,6265.0,15.2,0.0,5.8,203.0,1041.9,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.4,0.6
2024.0,Belmonte,6265.0,15.2,0.0,5.8,203.0,1041.9,2.0,Contra Animais Companhia,8.0,1.4,0.6
2024.0,Belmonte,6265.0,15.2,0.0,5.8,203.0,1041.9,2.0,Legislacao Avulsa E Outros,12.0,1.4,0.6
2024.0,Belmonte,6265.0,15.2,0.0,5.8,203.0,1041.9,2.0,Total,269.0,1.4,0.6
2024.0,Benavente,33131.0,10.3,0.0,8.7,925.0,1348.8,7.0,Contra As Pessoas,284.0,3.3,1.8
2024.0,Benavente,33131.0,10.3,0.0,8.7,925.0,1348.8,7.0,Contra O Patrimonio,566.0,3.3,1.8
2024.0,Benavente,33131.0,10.3,0.0,8.7,925.0,1348.8,7.0,Contra A Vida Em Sociedade,135.0,3.3,1.8
2024.0,Benavente,33131.0,10.3,0.0,8.7,925.0,1348.8,7.0,Contra O Estado,19.0,3.3,1.8
2024.0,Benavente,33131.0,10.3,0.0,8.7,925.0,1348.8,7.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.3,1.8
2024.0,Benavente,33131.0,10.3,0.0,8.7,925.0,1348.8,7.0,Contra Animais Companhia,4.0,3.3,1.8
2024.0,Benavente,33131.0,10.3,0.0,8.7,925.0,1348.8,7.0,Legislacao Avulsa E Outros,64.0,3.3,1.8
2024.0,Benavente,33131.0,10.3,0.0,8.7,925.0,1348.8,7.0,Total,1072.0,3.3,1.8
2024.0,Bombarral,14272.0,12.5,0.0,5.7,336.0,1130.1,4.0,Contra As Pessoas,113.0,4.7,1.9
2024.0,Bombarral,14272.0,12.5,0.0,5.7,336.0,1130.1,4.0,Contra O Patrimonio,169.0,4.7,1.9
2024.0,Bombarral,14272.0,12.5,0.0,5.7,336.0,1130.1,4.0,Contra A Vida Em Sociedade,34.0,4.7,1.9
2024.0,Bombarral,14272.0,12.5,0.0,5.7,336.0,1130.1,4.0,Contra O Estado,11.0,4.7,1.9
2024.0,Bombarral,14272.0,12.5,0.0,5.7,336.0,1130.1,4.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.7,1.9
2024.0,Bombarral,14272.0,12.5,0.0,5.7,336.0,1130.1,4.0,Contra Animais Companhia,3.0,4.7,1.9
2024.0,Bombarral,14272.0,12.5,0.0,5.7,336.0,1130.1,4.0,Legislacao Avulsa E Outros,18.0,4.7,1.9
2024.0,Bombarral,14272.0,12.5,0.0,5.7,336.0,1130.1,4.0,Total,348.0,4.7,1.9
2024.0,Borba,6378.0,17.5,0.0,5.8,228.0,1139.8,4.0,Contra As Pessoas,64.0,0.9,0.8
2024.0,Borba,6378.0,17.5,0.0,5.8,228.0,1139.8,4.0,Contra O Patrimonio,95.0,0.9,0.8
2024.0,Borba,6378.0,17.5,0.0,5.8,228.0,1139.8,4.0,Contra A Vida Em Sociedade,32.0,0.9,0.8
2024.0,Borba,6378.0,17.5,0.0,5.8,228.0,1139.8,4.0,Contra O Estado,,0.9,0.8
2024.0,Borba,6378.0,17.5,0.0,5.8,228.0,1139.8,4.0,"Contra A Identidade Cultural, Integridade Pessoal",,0.9,0.8
2024.0,Borba,6378.0,17.5,0.0,5.8,228.0,1139.8,4.0,Contra Animais Companhia,,0.9,0.8
2024.0,Borba,6378.0,17.5,0.0,5.8,228.0,1139.8,4.0,Legislacao Avulsa E Outros,10.0,0.9,0.8
2024.0,Borba,6378.0,17.5,0.0,5.8,228.0,1139.8,4.0,Total,211.0,0.9,0.8
2024.0,Boticas,4832.0,21.4,0.0,4.9,99.0,1051.7,2.0,Contra As Pessoas,21.0,1.2,1.4
2024.0,Boticas,4832.0,21.4,0.0,4.9,99.0,1051.7,2.0,Contra O Patrimonio,41.0,1.2,1.4
2024.0,Boticas,4832.0,21.4,0.0,4.9,99.0,1051.7,2.0,Contra A Vida Em Sociedade,37.0,1.2,1.4
2024.0,Boticas,4832.0,21.4,0.0,4.9,99.0,1051.7,2.0,Contra O Estado,,1.2,1.4
2024.0,Boticas,4832.0,21.4,0.0,4.9,99.0,1051.7,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.2,1.4
2024.0,Boticas,4832.0,21.4,0.0,4.9,99.0,1051.7,2.0,Contra Animais Companhia,,1.2,1.4
2024.0,Boticas,4832.0,21.4,0.0,4.9,99.0,1051.7,2.0,Legislacao Avulsa E Outros,11.0,1.2,1.4
2024.0,Boticas,4832.0,21.4,0.0,4.9,99.0,1051.7,2.0,Total,113.0,1.2,1.4
2024.0,Braga,203519.0,7.3,3.2,7.8,6241.0,1391.4,38.0,Contra As Pessoas,1386.0,3.8,1.6
2024.0,Braga,203519.0,7.3,3.2,7.8,6241.0,1391.4,38.0,Contra O Patrimonio,2578.0,3.8,1.6
2024.0,Braga,203519.0,7.3,3.2,7.8,6241.0,1391.4,38.0,Contra A Vida Em Sociedade,450.0,3.8,1.6
2024.0,Braga,203519.0,7.3,3.2,7.8,6241.0,1391.4,38.0,Contra O Estado,64.0,3.8,1.6
2024.0,Braga,203519.0,7.3,3.2,7.8,6241.0,1391.4,38.0,"Contra A Identidade Cultural, Integridade Pessoal",4.0,3.8,1.6
2024.0,Braga,203519.0,7.3,3.2,7.8,6241.0,1391.4,38.0,Contra Animais Companhia,20.0,3.8,1.6
2024.0,Braga,203519.0,7.3,3.2,7.8,6241.0,1391.4,38.0,Legislacao Avulsa E Outros,173.0,3.8,1.6
2024.0,Braga,203519.0,7.3,3.2,7.8,6241.0,1391.4,38.0,Total,4675.0,3.8,1.6
2024.0,Braganca,35581.0,14.6,0.0,6.2,1138.0,1236.4,9.0,Contra As Pessoas,357.0,2.9,1.8
2024.0,Braganca,35581.0,14.6,0.0,6.2,1138.0,1236.4,9.0,Contra O Patrimonio,471.0,2.9,1.8
2024.0,Braganca,35581.0,14.6,0.0,6.2,1138.0,1236.4,9.0,Contra A Vida Em Sociedade,111.0,2.9,1.8
2024.0,Braganca,35581.0,14.6,0.0,6.2,1138.0,1236.4,9.0,Contra O Estado,21.0,2.9,1.8
2024.0,Braganca,35581.0,14.6,0.0,6.2,1138.0,1236.4,9.0,"Contra A Identidade Cultural, Integridade Pessoal",4.0,2.9,1.8
2024.0,Braganca,35581.0,14.6,0.0,6.2,1138.0,1236.4,9.0,Contra Animais Companhia,4.0,2.9,1.8
2024.0,Braganca,35581.0,14.6,0.0,6.2,1138.0,1236.4,9.0,Legislacao Avulsa E Outros,44.0,2.9,1.8
2024.0,Braganca,35581.0,14.6,0.0,6.2,1138.0,1236.4,9.0,Total,1012.0,2.9,1.8
2024.0,Cabeceiras De Basto,15538.0,11.6,0.0,6.5,662.0,1016.1,4.0,Contra As Pessoas,117.0,4.0,1.7
