Year,Municipality,Population,Mortality_per_1000,Infant_mortality_per_1000,Births_per_1000,Unemployed_total,Average_income,Pharmacies_total,Crime_type,Total_crimes,Marriages_per_1000,Divorces_per_1000
2019.0,Agueda,46193.0,9.6,5.5,7.8,866.0,1071.4,14.0,Contra O Patrimonio,587.0,2.4,2.1
2019.0,Agueda,46193.0,9.6,5.5,7.8,866.0,1071.4,14.0,Contra A Vida Em Sociedade,263.0,2.4,2.1
2019.0,Agueda,46193.0,9.6,5.5,7.8,866.0,1071.4,14.0,Contra O Estado,43.0,2.4,2.1
2019.0,Agueda,46193.0,9.6,5.5,7.8,866.0,1071.4,14.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.4,2.1
2019.0,Agueda,46193.0,9.6,5.5,7.8,866.0,1071.4,14.0,Contra Animais Companhia,7.0,2.4,2.1
2019.0,Agueda,46193.0,9.6,5.5,7.8,866.0,1071.4,14.0,Legislacao Avulsa E Outros,100.0,2.4,2.1
2019.0,Agueda,46193.0,9.6,5.5,7.8,866.0,1071.4,14.0,Total,1430.0,2.4,2.1
2020.0,Agueda,46341.0,11.0,2.9,7.5,1153.0,1089.1,14.0,Contra As Pessoas,341.0,1.2,2.0
2020.0,Agueda,46341.0,11.0,2.9,7.5,1153.0,1089.1,14.0,Contra O Patrimonio,607.0,1.2,2.0
2020.0,Agueda,46341.0,11.0,2.9,7.5,1153.0,1089.1,14.0,Contra A Vida Em Sociedade,161.0,1.2,2.0
2020.0,Agueda,46341.0,11.0,2.9,7.5,1153.0,1089.1,14.0,Contra O Estado,41.0,1.2,2.0
2020.0,Agueda,46341.0,11.0,2.9,7.5,1153.0,1089.1,14.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.2,2.0
2020.0,Agueda,46341.0,11.0,2.9,7.5,1153.0,1089.1,14.0,Contra Animais Companhia,7.0,1.2,2.0
2020.0,Agueda,46341.0,11.0,2.9,7.5,1153.0,1089.1,14.0,Legislacao Avulsa E Outros,84.0,1.2,2.0
2020.0,Agueda,46341.0,11.0,2.9,7.5,1153.0,1089.1,14.0,Total,1241.0,1.2,2.0
2021.0,Agueda,46494.0,11.7,0.0,6.6,1011.0,1127.5,14.0,Contra As Pessoas,276.0,2.3,1.6
2021.0,Agueda,46494.0,11.7,0.0,6.6,1011.0,1127.5,14.0,Contra O Patrimonio,614.0,2.3,1.6
2021.0,Agueda,46494.0,11.7,0.0,6.6,1011.0,1127.5,14.0,Contra A Vida Em Sociedade,168.0,2.3,1.6
2021.0,Agueda,46494.0,11.7,0.0,6.6,1011.0,1127.5,14.0,Contra O Estado,37.0,2.3,1.6
2021.0,Agueda,46494.0,11.7,0.0,6.6,1011.0,1127.5,14.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.3,1.6
2021.0,Agueda,46494.0,11.7,0.0,6.6,1011.0,1127.5,14.0,Contra Animais Companhia,9.0,2.3,1.6
2021.0,Agueda,46494.0,11.7,0.0,6.6,1011.0,1127.5,14.0,Legislacao Avulsa E Outros,86.0,2.3,1.6
2021.0,Agueda,46494.0,11.7,0.0,6.6,1011.0,1127.5,14.0,Total,1190.0,2.3,1.6
2022.0,Agueda,46663.0,11.7,2.9,7.5,813.0,1192.3,14.0,Contra As Pessoas,262.0,2.8,1.6
2022.0,Agueda,46663.0,11.7,2.9,7.5,813.0,1192.3,14.0,Contra O Patrimonio,509.0,2.8,1.6
2022.0,Agueda,46663.0,11.7,2.9,7.5,813.0,1192.3,14.0,Contra A Vida Em Sociedade,250.0,2.8,1.6
2022.0,Agueda,46663.0,11.7,2.9,7.5,813.0,1192.3,14.0,Contra O Estado,48.0,2.8,1.6
2022.0,Agueda,46663.0,11.7,2.9,7.5,813.0,1192.3,14.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.8,1.6
2022.0,Agueda,46663.0,11.7,2.9,7.5,813.0,1192.3,14.0,Contra Animais Companhia,4.0,2.8,1.6
2022.0,Agueda,46663.0,11.7,2.9,7.5,813.0,1192.3,14.0,Legislacao Avulsa E Outros,95.0,2.8,1.6
2022.0,Agueda,46663.0,11.7,2.9,7.5,813.0,1192.3,14.0,Total,1168.0,2.8,1.6
2023.0,Agueda,47220.0,11.5,0.0,6.6,1019.0,1280.2,14.0,Contra As Pessoas,330.0,2.0,1.8
2023.0,Agueda,47220.0,11.5,0.0,6.6,1019.0,1280.2,14.0,Contra O Patrimonio,600.0,2.0,1.8
2023.0,Agueda,47220.0,11.5,0.0,6.6,1019.0,1280.2,14.0,Contra A Vida Em Sociedade,352.0,2.0,1.8
2023.0,Agueda,47220.0,11.5,0.0,6.6,1019.0,1280.2,14.0,Contra O Estado,69.0,2.0,1.8
2023.0,Agueda,47220.0,11.5,0.0,6.6,1019.0,1280.2,14.0,"Contra A Identidade Cultural, Integridade Pessoal",4.0,2.0,1.8
2023.0,Agueda,47220.0,11.5,0.0,6.6,1019.0,1280.2,14.0,Contra Animais Companhia,5.0,2.0,1.8
2023.0,Agueda,47220.0,11.5,0.0,6.6,1019.0,1280.2,14.0,Legislacao Avulsa E Outros,120.0,2.0,1.8
2023.0,Agueda,47220.0,11.5,0.0,6.6,1019.0,1280.2,14.0,Total,1480.0,2.0,1.8
2024.0,Agueda,47727.0,11.4,0.0,7.3,1157.0,1280.2,14.0,Contra As Pessoas,343.0,1.4,1.8
2024.0,Agueda,47727.0,11.4,0.0,7.3,1157.0,1280.2,14.0,Contra O Patrimonio,581.0,1.4,1.8
2024.0,Agueda,47727.0,11.4,0.0,7.3,1157.0,1280.2,14.0,Contra A Vida Em Sociedade,335.0,1.4,1.8
2024.0,Agueda,47727.0,11.4,0.0,7.3,1157.0,1280.2,14.0,Contra O Estado,68.0,1.4,1.8
2024.0,Agueda,47727.0,11.4,0.0,7.3,1157.0,1280.2,14.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.4,1.8
2024.0,Agueda,47727.0,11.4,0.0,7.3,1157.0,1280.2,14.0,Contra Animais Companhia,7.0,1.4,1.8
2024.0,Agueda,47727.0,11.4,0.0,7.3,1157.0,1280.2,14.0,Legislacao Avulsa E Outros,86.0,1.4,1.8
2024.0,Agueda,47727.0,11.4,0.0,7.3,1157.0,1280.2,14.0,Total,1420.0,1.4,1.8
2006.0,Aguiar Da Beira,5867.0,14.9,0.0,6.4,,651.7,2.0,,,4.4,0.8
2007.0,Aguiar Da Beira,5778.0,17.9,35.7,4.8,,650.5,2.0,,,4.8,0.9
2008.0,Aguiar Da Beira,5674.0,20.4,0.0,5.4,,676.8,2.0,,,3.5,1.7
2009.0,Aguiar Da Beira,5581.0,17.1,0.0,3.0,168.0,688.7,2.0,Contra As Pessoas,31.0,4.3,1.1
2009.0,Aguiar Da Beira,5581.0,17.1,0.0,3.0,168.0,688.7,2.0,Contra O Patrimonio,36.0,4.3,1.1
2009.0,Aguiar Da Beira,5581.0,17.1,0.0,3.0,168.0,688.7,2.0,Contra A Vida Em Sociedade,34.0,4.3,1.1
2009.0,Aguiar Da Beira,5581.0,17.1,0.0,3.0,168.0,688.7,2.0,Contra O Estado,3.0,4.3,1.1
2009.0,Aguiar Da Beira,5581.0,17.1,0.0,3.0,168.0,688.7,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.3,1.1
2009.0,Aguiar Da Beira,5581.0,17.1,0.0,3.0,168.0,688.7,2.0,Contra Animais Companhia,,4.3,1.1
2009.0,Aguiar Da Beira,5581.0,17.1,0.0,3.0,168.0,688.7,2.0,Legislacao Avulsa E Outros,6.0,4.3,1.1
2009.0,Aguiar Da Beira,5581.0,17.1,0.0,3.0,168.0,688.7,2.0,Total,110.0,4.3,1.1
2010.0,Aguiar Da Beira,5497.0,17.9,0.0,6.1,200.0,695.5,2.0,Contra As Pessoas,24.0,5.1,1.6
2010.0,Aguiar Da Beira,5497.0,17.9,0.0,6.1,200.0,695.5,2.0,Contra O Patrimonio,42.0,5.1,1.6
2010.0,Aguiar Da Beira,5497.0,17.9,0.0,6.1,200.0,695.5,2.0,Contra A Vida Em Sociedade,30.0,5.1,1.6
2010.0,Aguiar Da Beira,5497.0,17.9,0.0,6.1,200.0,695.5,2.0,Contra O Estado,,5.1,1.6
2010.0,Aguiar Da Beira,5497.0,17.9,0.0,6.1,200.0,695.5,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.1,1.6
2010.0,Aguiar Da Beira,5497.0,17.9,0.0,6.1,200.0,695.5,2.0,Contra Animais Companhia,,5.1,1.6
2010.0,Aguiar Da Beira,5497.0,17.9,0.0,6.1,200.0,695.5,2.0,Legislacao Avulsa E Outros,12.0,5.1,1.6
2010.0,Aguiar Da Beira,5497.0,17.9,0.0,6.1,200.0,695.5,2.0,Total,109.0,5.1,1.6
2011.0,Aguiar Da Beira,5850.0,18.9,0.0,5.5,175.0,692.3,2.0,Contra As Pessoas,16.0,4.1,0.7
2011.0,Aguiar Da Beira,5850.0,18.9,0.0,5.5,175.0,692.3,2.0,Contra O Patrimonio,73.0,4.1,0.7
2011.0,Aguiar Da Beira,5850.0,18.9,0.0,5.5,175.0,692.3,2.0,Contra A Vida Em Sociedade,22.0,4.1,0.7
2011.0,Aguiar Da Beira,5850.0,18.9,0.0,5.5,175.0,692.3,2.0,Contra O Estado,6.0,4.1,0.7
2011.0,Aguiar Da Beira,5850.0,18.9,0.0,5.5,175.0,692.3,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.1,0.7
2011.0,Aguiar Da Beira,5850.0,18.9,0.0,5.5,175.0,692.3,2.0,Contra Animais Companhia,,4.1,0.7
2011.0,Aguiar Da Beira,5850.0,18.9,0.0,5.5,175.0,692.3,2.0,Legislacao Avulsa E Outros,10.0,4.1,0.7
2011.0,Aguiar Da Beira,5850.0,18.9,0.0,5.5,175.0,692.3,2.0,Total,127.0,4.1,0.7
2012.0,Aguiar Da Beira,5786.0,20.6,0.0,4.5,184.0,698.6,2.0,Contra As Pessoas,13.0,3.6,0.5
2012.0,Aguiar Da Beira,5786.0,20.6,0.0,4.5,184.0,698.6,2.0,Contra O Patrimonio,42.0,3.6,0.5
2012.0,Aguiar Da Beira,5786.0,20.6,0.0,4.5,184.0,698.6,2.0,Contra A Vida Em Sociedade,23.0,3.6,0.5
2012.0,Aguiar Da Beira,5786.0,20.6,0.0,4.5,184.0,698.6,2.0,Contra O Estado,,3.6,0.5
2012.0,Aguiar Da Beira,5786.0,20.6,0.0,4.5,184.0,698.6,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.6,0.5
2012.0,Aguiar Da Beira,5786.0,20.6,0.0,4.5,184.0,698.6,2.0,Contra Animais Companhia,,3.6,0.5
2012.0,Aguiar Da Beira,5786.0,20.6,0.0,4.5,184.0,698.6,2.0,Legislacao Avulsa E Outros,7.0,3.6,0.5
2012.0,Aguiar Da Beira,5786.0,20.6,0.0,4.5,184.0,698.6,2.0,Total,86.0,3.6,0.5
2013.0,Aguiar Da Beira,5732.0,17.7,0.0,4.2,222.0,703.5,2.0,Contra As Pessoas,19.0,3.8,0.7
2013.0,Aguiar Da Beira,5732.0,17.7,0.0,4.2,222.0,703.5,2.0,Contra O Patrimonio,33.0,3.8,0.7
2013.0,Aguiar Da Beira,5732.0,17.7,0.0,4.2,222.0,703.5,2.0,Contra A Vida Em Sociedade,44.0,3.8,0.7
2013.0,Aguiar Da Beira,5732.0,17.7,0.0,4.2,222.0,703.5,2.0,Contra O Estado,6.0,3.8,0.7
2013.0,Aguiar Da Beira,5732.0,17.7,0.0,4.2,222.0,703.5,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.8,0.7
2013.0,Aguiar Da Beira,5732.0,17.7,0.0,4.2,222.0,703.5,2.0,Contra Animais Companhia,,3.8,0.7
2013.0,Aguiar Da Beira,5732.0,17.7,0.0,4.2,222.0,703.5,2.0,Legislacao Avulsa E Outros,8.0,3.8,0.7
2013.0,Aguiar Da Beira,5732.0,17.7,0.0,4.2,222.0,703.5,2.0,Total,110.0,3.8,0.7
2014.0,Aguiar Da Beira,5661.0,20.5,0.0,3.9,230.0,716.9,2.0,Contra As Pessoas,21.0,4.7,1.1
2014.0,Aguiar Da Beira,5661.0,20.5,0.0,3.9,230.0,716.9,2.0,Contra O Patrimonio,41.0,4.7,1.1
2014.0,Aguiar Da Beira,5661.0,20.5,0.0,3.9,230.0,716.9,2.0,Contra A Vida Em Sociedade,21.0,4.7,1.1
2014.0,Aguiar Da Beira,5661.0,20.5,0.0,3.9,230.0,716.9,2.0,Contra O Estado,,4.7,1.1
2014.0,Aguiar Da Beira,5661.0,20.5,0.0,3.9,230.0,716.9,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,4.7,1.1
2014.0,Aguiar Da Beira,5661.0,20.5,0.0,3.9,230.0,716.9,2.0,Contra Animais Companhia,,4.7,1.1
2014.0,Aguiar Da Beira,5661.0,20.5,0.0,3.9,230.0,716.9,2.0,Legislacao Avulsa E Outros,4.0,4.7,1.1
2014.0,Aguiar Da Beira,5661.0,20.5,0.0,3.9,230.0,716.9,2.0,Total,88.0,4.7,1.1
2015.0,Aguiar Da Beira,5591.0,22.4,0.0,3.9,202.0,724.8,2.0,Contra As Pessoas,15.0,3.7,1.2
2015.0,Aguiar Da Beira,5591.0,22.4,0.0,3.9,202.0,724.8,2.0,Contra O Patrimonio,53.0,3.7,1.2
2015.0,Aguiar Da Beira,5591.0,22.4,0.0,3.9,202.0,724.8,2.0,Contra A Vida Em Sociedade,20.0,3.7,1.2
2015.0,Aguiar Da Beira,5591.0,22.4,0.0,3.9,202.0,724.8,2.0,Contra O Estado,3.0,3.7,1.2
2015.0,Aguiar Da Beira,5591.0,22.4,0.0,3.9,202.0,724.8,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.7,1.2
2015.0,Aguiar Da Beira,5591.0,22.4,0.0,3.9,202.0,724.8,2.0,Contra Animais Companhia,,3.7,1.2
2015.0,Aguiar Da Beira,5591.0,22.4,0.0,3.9,202.0,724.8,2.0,Legislacao Avulsa E Outros,6.0,3.7,1.2
2015.0,Aguiar Da Beira,5591.0,22.4,0.0,3.9,202.0,724.8,2.0,Total,97.0,3.7,1.2
2016.0,Aguiar Da Beira,5519.0,24.1,0.0,4.3,180.0,737.1,2.0,Contra As Pessoas,26.0,3.8,1.4
2016.0,Aguiar Da Beira,5519.0,24.1,0.0,4.3,180.0,737.1,2.0,Contra O Patrimonio,36.0,3.8,1.4
2016.0,Aguiar Da Beira,5519.0,24.1,0.0,4.3,180.0,737.1,2.0,Contra A Vida Em Sociedade,21.0,3.8,1.4
2016.0,Aguiar Da Beira,5519.0,24.1,0.0,4.3,180.0,737.1,2.0,Contra O Estado,,3.8,1.4
2016.0,Aguiar Da Beira,5519.0,24.1,0.0,4.3,180.0,737.1,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.8,1.4
2016.0,Aguiar Da Beira,5519.0,24.1,0.0,4.3,180.0,737.1,2.0,Contra Animais Companhia,,3.8,1.4
2016.0,Aguiar Da Beira,5519.0,24.1,0.0,4.3,180.0,737.1,2.0,Legislacao Avulsa E Outros,5.0,3.8,1.4
2016.0,Aguiar Da Beira,5519.0,24.1,0.0,4.3,180.0,737.1,2.0,Total,91.0,3.8,1.4
2017.0,Aguiar Da Beira,5456.0,23.0,0.0,3.6,165.0,764.5,2.0,Contra As Pessoas,21.0,2.6,0.2
2017.0,Aguiar Da Beira,5456.0,23.0,0.0,3.6,165.0,764.5,2.0,Contra O Patrimonio,26.0,2.6,0.2
2017.0,Aguiar Da Beira,5456.0,23.0,0.0,3.6,165.0,764.5,2.0,Contra A Vida Em Sociedade,11.0,2.6,0.2
2017.0,Aguiar Da Beira,5456.0,23.0,0.0,3.6,165.0,764.5,2.0,Contra O Estado,,2.6,0.2
2017.0,Aguiar Da Beira,5456.0,23.0,0.0,3.6,165.0,764.5,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.6,0.2
2017.0,Aguiar Da Beira,5456.0,23.0,0.0,3.6,165.0,764.5,2.0,Contra Animais Companhia,,2.6,0.2
2017.0,Aguiar Da Beira,5456.0,23.0,0.0,3.6,165.0,764.5,2.0,Legislacao Avulsa E Outros,4.0,2.6,0.2
2017.0,Aguiar Da Beira,5456.0,23.0,0.0,3.6,165.0,764.5,2.0,Total,63.0,2.6,0.2
2018.0,Aguiar Da Beira,5411.0,21.9,0.0,4.8,162.0,786.6,2.0,Contra As Pessoas,21.0,3.3,0.6
2018.0,Aguiar Da Beira,5411.0,21.9,0.0,4.8,162.0,786.6,2.0,Contra O Patrimonio,34.0,3.3,0.6
2018.0,Aguiar Da Beira,5411.0,21.9,0.0,4.8,162.0,786.6,2.0,Contra A Vida Em Sociedade,9.0,3.3,0.6
2018.0,Aguiar Da Beira,5411.0,21.9,0.0,4.8,162.0,786.6,2.0,Contra O Estado,,3.3,0.6
2018.0,Aguiar Da Beira,5411.0,21.9,0.0,4.8,162.0,786.6,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.3,0.6
2018.0,Aguiar Da Beira,5411.0,21.9,0.0,4.8,162.0,786.6,2.0,Contra Animais Companhia,,3.3,0.6
2018.0,Aguiar Da Beira,5411.0,21.9,0.0,4.8,162.0,786.6,2.0,Legislacao Avulsa E Outros,,3.3,0.6
2018.0,Aguiar Da Beira,5411.0,21.9,0.0,4.8,162.0,786.6,2.0,Total,67.0,3.3,0.6
2019.0,Aguiar Da Beira,5372.0,28.2,0.0,4.3,133.0,818.6,2.0,Contra As Pessoas,14.0,5.4,1.3
2019.0,Aguiar Da Beira,5372.0,28.2,0.0,4.3,133.0,818.6,2.0,Contra O Patrimonio,54.0,5.4,1.3
2019.0,Aguiar Da Beira,5372.0,28.2,0.0,4.3,133.0,818.6,2.0,Contra A Vida Em Sociedade,25.0,5.4,1.3
2019.0,Aguiar Da Beira,5372.0,28.2,0.0,4.3,133.0,818.6,2.0,Contra O Estado,,5.4,1.3
2019.0,Aguiar Da Beira,5372.0,28.2,0.0,4.3,133.0,818.6,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.4,1.3
2019.0,Aguiar Da Beira,5372.0,28.2,0.0,4.3,133.0,818.6,2.0,Contra Animais Companhia,,5.4,1.3
2019.0,Aguiar Da Beira,5372.0,28.2,0.0,4.3,133.0,818.6,2.0,Legislacao Avulsa E Outros,4.0,5.4,1.3
2019.0,Aguiar Da Beira,5372.0,28.2,0.0,4.3,133.0,818.6,2.0,Total,100.0,5.4,1.3
2020.0,Aguiar Da Beira,5349.0,24.8,0.0,5.2,137.0,862.4,2.0,Contra As Pessoas,32.0,0.7,0.6
2020.0,Aguiar Da Beira,5349.0,24.8,0.0,5.2,137.0,862.4,2.0,Contra O Patrimonio,22.0,0.7,0.6
2020.0,Aguiar Da Beira,5349.0,24.8,0.0,5.2,137.0,862.4,2.0,Contra A Vida Em Sociedade,18.0,0.7,0.6
2020.0,Aguiar Da Beira,5349.0,24.8,0.0,5.2,137.0,862.4,2.0,Contra O Estado,5.0,0.7,0.6
2020.0,Aguiar Da Beira,5349.0,24.8,0.0,5.2,137.0,862.4,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,0.7,0.6
2020.0,Aguiar Da Beira,5349.0,24.8,0.0,5.2,137.0,862.4,2.0,Contra Animais Companhia,,0.7,0.6
2020.0,Aguiar Da Beira,5349.0,24.8,0.0,5.2,137.0,862.4,2.0,Legislacao Avulsa E Outros,,0.7,0.6
2020.0,Aguiar Da Beira,5349.0,24.8,0.0,5.2,137.0,862.4,2.0,Total,78.0,0.7,0.6
2021.0,Aguiar Da Beira,5314.0,29.1,0.0,5.6,135.0,894.1,2.0,Contra As Pessoas,37.0,3.4,0.9
2021.0,Aguiar Da Beira,5314.0,29.1,0.0,5.6,135.0,894.1,2.0,Contra O Patrimonio,40.0,3.4,0.9
2021.0,Aguiar Da Beira,5314.0,29.1,0.0,5.6,135.0,894.1,2.0,Contra A Vida Em Sociedade,20.0,3.4,0.9
2021.0,Aguiar Da Beira,5314.0,29.1,0.0,5.6,135.0,894.1,2.0,Contra O Estado,,3.4,0.9
2021.0,Aguiar Da Beira,5314.0,29.1,0.0,5.6,135.0,894.1,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.4,0.9
2021.0,Aguiar Da Beira,5314.0,29.1,0.0,5.6,135.0,894.1,2.0,Contra Animais Companhia,,3.4,0.9
2021.0,Aguiar Da Beira,5314.0,29.1,0.0,5.6,135.0,894.1,2.0,Legislacao Avulsa E Outros,,3.4,0.9
2021.0,Aguiar Da Beira,5314.0,29.1,0.0,5.6,135.0,894.1,2.0,Total,104.0,3.4,0.9
2022.0,Aguiar Da Beira,5284.0,24.5,0.0,5.3,99.0,955.5,2.0,Contra As Pessoas,33.0,5.5,1.5
2022.0,Aguiar Da Beira,5284.0,24.5,0.0,5.3,99.0,955.5,2.0,Contra O Patrimonio,51.0,5.5,1.5
2022.0,Aguiar Da Beira,5284.0,24.5,0.0,5.3,99.0,955.5,2.0,Contra A Vida Em Sociedade,35.0,5.5,1.5
2022.0,Aguiar Da Beira,5284.0,24.5,0.0,5.3,99.0,955.5,2.0,Contra O Estado,,5.5,1.5
2022.0,Aguiar Da Beira,5284.0,24.5,0.0,5.3,99.0,955.5,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,5.5,1.5
2022.0,Aguiar Da Beira,5284.0,24.5,0.0,5.3,99.0,955.5,2.0,Contra Animais Companhia,,5.5,1.5
2022.0,Aguiar Da Beira,5284.0,24.5,0.0,5.3,99.0,955.5,2.0,Legislacao Avulsa E Outros,10.0,5.5,1.5
2022.0,Aguiar Da Beira,5284.0,24.5,0.0,5.3,99.0,955.5,2.0,Total,134.0,5.5,1.5
2023.0,Aguiar Da Beira,5302.0,26.3,0.0,4.7,88.0,1016.9,2.0,Contra As Pessoas,35.0,2.1,1.3
2023.0,Aguiar Da Beira,5302.0,26.3,0.0,4.7,88.0,1016.9,2.0,Contra O Patrimonio,41.0,2.1,1.3
2023.0,Aguiar Da Beira,5302.0,26.3,0.0,4.7,88.0,1016.9,2.0,Contra A Vida Em Sociedade,31.0,2.1,1.3
2023.0,Aguiar Da Beira,5302.0,26.3,0.0,4.7,88.0,1016.9,2.0,Contra O Estado,,2.1,1.3
2023.0,Aguiar Da Beira,5302.0,26.3,0.0,4.7,88.0,1016.9,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.1,1.3
2023.0,Aguiar Da Beira,5302.0,26.3,0.0,4.7,88.0,1016.9,2.0,Contra Animais Companhia,,2.1,1.3
2023.0,Aguiar Da Beira,5302.0,26.3,0.0,4.7,88.0,1016.9,2.0,Legislacao Avulsa E Outros,11.0,2.1,1.3
2023.0,Aguiar Da Beira,5302.0,26.3,0.0,4.7,88.0,1016.9,2.0,Total,121.0,2.1,1.3
2024.0,Aguiar Da Beira,5326.0,23.5,0.0,5.1,82.0,1016.9,2.0,Contra As Pessoas,44.0,3.2,1.3
2024.0,Aguiar Da Beira,5326.0,23.5,0.0,5.1,82.0,1016.9,2.0,Contra O Patrimonio,53.0,3.2,1.3
2024.0,Aguiar Da Beira,5326.0,23.5,0.0,5.1,82.0,1016.9,2.0,Contra A Vida Em Sociedade,31.0,3.2,1.3
2024.0,Aguiar Da Beira,5326.0,23.5,0.0,5.1,82.0,1016.9,2.0,Contra O Estado,,3.2,1.3
2024.0,Aguiar Da Beira,5326.0,23.5,0.0,5.1,82.0,1016.9,2.0,"Contra A Identidade Cultural, Integridade Pessoal",,3.2,1.3
2024.0,Aguiar Da Beira,5326.0,23.5,0.0,5.1,82.0,1016.9,2.0,Contra Animais Companhia,0.0,3.2,1.3
2024.0,Aguiar Da Beira,5326.0,23.5,0.0,5.1,82.0,1016.9,2.0,Legislacao Avulsa E Outros,,3.2,1.3
2024.0,Aguiar Da Beira,5326.0,23.5,0.0,5.1,82.0,1016.9,2.0,Total,140.0,3.2,1.3
2006.0,Alandroal,6188.0,11.9,0.0,8.7,,631.2,4.0,,,2.9,1.6
2007.0,Alandroal,6122.0,15.4,0.0,7.5,,691.3,4.0,,,3.6,0.6
2008.0,Alandroal,6028.0,17.4,0.0,6.3,,692.2,4.0,,,3.1,0.5
2009.0,Alandroal,5949.0,15.2,0.0,5.7,241.0,711.7,3.0,Contra As Pessoas,22.0,1.5,1.7
2009.0,Alandroal,5949.0,15.2,0.0,5.7,241.0,711.7,3.0,Contra O Patrimonio,28.0,1.5,1.7
2009.0,Alandroal,5949.0,15.2,0.0,5.7,241.0,711.7,3.0,Contra A Vida Em Sociedade,12.0,1.5,1.7
2009.0,Alandroal,5949.0,15.2,0.0,5.7,241.0,711.7,3.0,Contra O Estado,,1.5,1.7
2009.0,Alandroal,5949.0,15.2,0.0,5.7,241.0,711.7,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.5,1.7
2009.0,Alandroal,5949.0,15.2,0.0,5.7,241.0,711.7,3.0,Contra Animais Companhia,,1.5,1.7
2009.0,Alandroal,5949.0,15.2,0.0,5.7,241.0,711.7,3.0,Legislacao Avulsa E Outros,12.0,1.5,1.7
2009.0,Alandroal,5949.0,15.2,0.0,5.7,241.0,711.7,3.0,Total,76.0,1.5,1.7
2010.0,Alandroal,5869.0,15.6,0.0,6.6,315.0,747.0,3.0,Contra As Pessoas,33.0,2.2,1.7
2010.0,Alandroal,5869.0,15.6,0.0,6.6,315.0,747.0,3.0,Contra O Patrimonio,29.0,2.2,1.7
2010.0,Alandroal,5869.0,15.6,0.0,6.6,315.0,747.0,3.0,Contra A Vida Em Sociedade,13.0,2.2,1.7
2010.0,Alandroal,5869.0,15.6,0.0,6.6,315.0,747.0,3.0,Contra O Estado,,2.2,1.7
2010.0,Alandroal,5869.0,15.6,0.0,6.6,315.0,747.0,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.2,1.7
2010.0,Alandroal,5869.0,15.6,0.0,6.6,315.0,747.0,3.0,Contra Animais Companhia,,2.2,1.7
2010.0,Alandroal,5869.0,15.6,0.0,6.6,315.0,747.0,3.0,Legislacao Avulsa E Outros,3.0,2.2,1.7
2010.0,Alandroal,5869.0,15.6,0.0,6.6,315.0,747.0,3.0,Total,79.0,2.2,1.7
2011.0,Alandroal,5755.0,13.8,0.0,7.1,300.0,764.7,3.0,Contra As Pessoas,39.0,2.6,1.0
2011.0,Alandroal,5755.0,13.8,0.0,7.1,300.0,764.7,3.0,Contra O Patrimonio,35.0,2.6,1.0
2011.0,Alandroal,5755.0,13.8,0.0,7.1,300.0,764.7,3.0,Contra A Vida Em Sociedade,16.0,2.6,1.0
2011.0,Alandroal,5755.0,13.8,0.0,7.1,300.0,764.7,3.0,Contra O Estado,,2.6,1.0
2011.0,Alandroal,5755.0,13.8,0.0,7.1,300.0,764.7,3.0,"Contra A Identidade Cultural, Integridade Pessoal",,2.6,1.0
2011.0,Alandroal,5755.0,13.8,0.0,7.1,300.0,764.7,3.0,Contra Animais Companhia,,2.6,1.0
2011.0,Alandroal,5755.0,13.8,0.0,7.1,300.0,764.7,3.0,Legislacao Avulsa E Outros,8.0,2.6,1.0
2011.0,Alandroal,5755.0,13.8,0.0,7.1,300.0,764.7,3.0,Total,99.0,2.6,1.0
2012.0,Alandroal,5671.0,16.1,0.0,6.8,358.0,790.9,4.0,Contra As Pessoas,23.0,1.9,1.9
2012.0,Alandroal,5671.0,16.1,0.0,6.8,358.0,790.9,4.0,Contra O Patrimonio,42.0,1.9,1.9
2012.0,Alandroal,5671.0,16.1,0.0,6.8,358.0,790.9,4.0,Contra A Vida Em Sociedade,18.0,1.9,1.9
2012.0,Alandroal,5671.0,16.1,0.0,6.8,358.0,790.9,4.0,Contra O Estado,,1.9,1.9
2012.0,Alandroal,5671.0,16.1,0.0,6.8,358.0,790.9,4.0,"Contra A Identidade Cultural, Integridade Pessoal",,1.9,1.9
